TIMEMS,lastbtc,lastada,lastbat,lasthot,lasttrx,lastwaves,lastxrp,lastxtz,volumebtc,volumeada,volumebat,volumehot,volumetrx,volumewaves,volumexrp,volumextz
1589091373632,62456,0.335,1.42,0.00338,0.104,6.88,1.422,18.39,2787.04,4597021.00,5464454.70,2036242414.00,19147315.00,1221095.54,5373588.10,244261.61
1589091494971,62599,0.338,1.42,0.00338,0.104,6.88,1.425,18.39,2787.05,4597771.00,5462238.40,2040769944.00,18956702.00,1221095.54,5364406.00,244123.18
1589091616478,62620,0.338,1.43,0.00339,0.104,6.89,1.429,18.39,2786.79,4595877.00,5444781.30,2045451757.00,18956702.00,1220796.82,5345365.20,244228.03
1589091737761,62716,0.338,1.43,0.00338,0.103,6.89,1.421,18.39,2783.46,4557641.00,5443923.90,2045552694.00,18981358.00,1220726.82,5321441.90,244294.09
1589091859055,62810,0.338,1.42,0.00339,0.104,6.89,1.421,18.39,2783.32,4543994.00,5449613.40,2047525821.00,18982713.00,1218567.92,5342446.00,244243.11
1589091980419,62997,0.338,1.42,0.00339,0.104,6.75,1.425,18.39,2784.86,4496335.00,5448937.40,2047162419.00,18948688.00,1226949.56,5348840.60,244168.41
1589092101625,62702,0.338,1.44,0.00339,0.104,6.88,1.425,18.39,2786.59,4466833.00,5452097.00,2047910738.00,18943028.00,1226966.25,5345532.30,244054.32
1589092222973,62602,0.338,1.43,0.00339,0.104,6.89,1.424,18.39,2787.40,4466833.00,5452213.00,2049866084.00,18944204.00,1225584.44,5327235.80,244054.32
1589092344353,62566,0.338,1.43,0.00338,0.105,6.89,1.424,18.39,2782.55,4470632.00,5446849.20,2054000455.00,18946584.00,1225384.44,5325839.40,243832.22
1589092465595,62750,0.335,1.43,0.0034,0.103,6.89,1.424,18.39,2780.30,4471369.00,5446508.60,2066723899.00,18949864.00,1225779.44,5315231.00,243832.22
1589092587014,62740,0.335,1.44,0.00336,0.105,6.89,1.429,18.39,2780.57,4471369.00,5445742.00,2066758721.00,19020419.00,1227468.64,5298027.20,243832.22
1589092708381,62650,0.338,1.43,0.00336,0.104,6.89,1.429,18.39,2780.26,4471664.00,5440841.60,2066375772.00,19021518.00,1227468.64,5288185.30,243832.22
1589092829743,62515,0.338,1.43,0.00339,0.105,6.88,1.429,18.39,2780.31,4471664.00,5443284.50,2064343589.00,19030803.00,1228556.07,5281791.10,243832.22
1589092951232,62745,0.338,1.43,0.00339,0.105,6.88,1.429,18.39,2778.50,4471664.00,5443284.50,2069073677.00,18990283.00,1228557.20,5178650.60,243832.22
1589093072613,62742,0.337,1.43,0.00339,0.105,6.88,1.437,18.99,2779.65,4473815.00,5443140.70,2069506206.00,18990283.00,1228925.86,5172231.10,243998.86
1589093194021,62740,0.337,1.43,0.00336,0.102,6.88,1.43,18.99,2779.44,4473815.00,5439597.90,2067034329.00,18998698.00,1228912.59,5152929.70,244123.87
1589093315428,62739,0.335,1.43,0.00336,0.103,6.78,1.43,18.99,2775.87,4452557.00,5440010.10,2068826830.00,18999668.00,1229043.92,5145921.80,244150.19
1589093437846,62799,0.339,1.43,0.00339,0.102,6.87,1.43,18.99,2775.74,4453262.00,5440010.10,2068757144.00,19114754.00,1225983.37,5134901.70,244150.19
1589093559162,62799,0.34,1.43,0.00335,0.103,6.87,1.429,18.55,2775.31,4463281.00,5439012.90,2072018970.00,19167940.00,1226003.68,5136382.30,244152.75
1589093680438,62900,0.34,1.43,0.00339,0.103,6.87,1.429,18.55,2771.99,4472680.00,5396919.00,2072395062.00,19124564.00,1226003.68,5086027.80,244152.75
1589093802108,62885,0.34,1.44,0.00339,0.103,6.87,1.429,18.55,2764.08,4472680.00,5399329.30,2072237382.00,19127897.00,1222353.66,5050303.50,244152.75
1589093934677,62899,0.34,1.43,0.00336,0.103,6.88,1.43,18.55,2752.41,4472680.00,5399504.10,2068086677.00,19117892.00,1222730.38,5039975.20,244152.75
1589094263652,62850,0.338,1.41,0.00337,0.103,6.88,1.437,18.55,2732.28,4461654.00,5405174.80,2066039296.00,19085234.00,1221596.13,5017217.60,243604.45
1589094452435,62818,0.339,1.41,0.00337,0.103,6.88,1.437,18.99,2707.10,4458527.00,5404972.40,2066484595.00,19094942.00,1211692.69,4998718.40,243768.41
1589094680215,62998,0.337,1.41,0.00339,0.104,6.87,1.44,18.89,2704.07,4431974.00,5388117.80,2067806256.00,19007109.00,1210210.93,4975804.20,244119.16
1589094864538,62933,0.34,1.43,0.0034,0.104,6.82,1.44,18.89,2701.09,4445944.00,5384205.10,2069125057.00,18896104.00,1213081.32,4963677.20,244119.16
1589095164305,63500,0.34,1.43,0.0034,0.104,6.9,1.441,18.8,2705.78,4478124.00,5378267.30,2058255409.00,18975920.00,1212807.35,4971695.90,244247.00
1589095464483,64750,0.338,1.46,0.00355,0.105,6.9,1.477,19.05,2706.90,4634081.00,5439703.00,2073841427.00,19210199.00,1214415.69,5048080.80,244762.64
1589095585548,64400,0.357,1.47,0.0036,0.105,6.99,1.476,19.05,2709.39,4640743.00,5441926.70,2097658218.00,19210199.00,1214243.23,5056072.50,244762.64
1589095706865,64750,0.36,1.48,0.00361,0.107,7.05,1.476,19.05,2711.47,4640997.00,5459977.80,2110335805.00,19304132.00,1217391.97,5051637.80,244762.64
1589096055613,64700,0.361,1.53,0.0035,0.106,7.09,1.479,19.59,2737.19,4652033.00,5537369.10,2129795730.00,19147792.00,1219420.98,4980144.50,245062.29
1589096363871,64799,0.361,1.52,0.00354,0.106,7.05,1.498,18.92,2740.74,4662769.00,5541278.90,2133379092.00,19154713.00,1223861.00,5008979.20,245322.05
1589096663716,64823,0.351,1.48,0.00355,0.108,7.08,1.487,19.49,2721.70,4662651.00,5520833.20,2131838305.00,19163972.00,1219389.96,4944662.30,244809.49
1589096964333,64999,0.352,1.49,0.00355,0.106,7.05,1.484,19.49,2701.60,4635058.00,5515045.30,2126717542.00,19184989.00,1211567.31,4913228.30,244894.90
1589097264391,64700,0.351,1.48,0.00355,0.107,7.05,1.47,19.49,2703.73,4650424.00,5513237.30,2136888749.00,19027789.00,1216338.13,4908887.20,244894.90
1589097564523,65300,0.354,1.54,0.00357,0.107,7.25,1.472,18.99,2696.69,4657330.00,5584136.10,2125314728.00,19029317.00,1235721.72,4904666.30,244919.90
1589097863830,65232,0.358,1.51,0.00357,0.106,7.11,1.473,19.46,2664.83,4675582.00,5596600.40,2113311228.00,18381283.00,1233130.27,4914146.70,244147.93
1589098166160,65410,0.361,1.53,0.0036,0.111,7.14,1.477,19.06,2663.31,4651780.00,5594913.90,2103004512.00,18476040.00,1231809.66,4917432.20,245302.68
1589098465407,65344,0.36,1.52,0.00364,0.109,7.11,1.48,19.06,2663.31,4627119.00,5590066.00,2080206404.00,18606996.00,1229038.10,4954683.20,245008.36
1589098764184,65300,0.355,1.49,0.00362,0.107,7.11,1.48,19.56,2646.40,4611699.00,5591653.10,2074467736.00,18656042.00,1230099.58,4939988.00,245561.42
1589099064105,65025,0.355,1.5,0.0036,0.108,7.07,1.471,19.56,2646.76,4647746.00,5549182.40,2075904960.00,18707161.00,1231971.51,4942154.80,245644.61
1589099363693,64899,0.355,1.51,0.00357,0.107,7.05,1.474,19.51,2651.66,4655312.00,5551856.80,2068238566.00,18786763.00,1234568.63,4981725.70,245900.20
1589099664412,65000,0.352,1.51,0.00358,0.107,7.07,1.468,19.54,2648.94,4656010.00,5528023.20,2055799678.00,18813307.00,1238335.31,4995645.30,245571.92
1589099963905,64885,0.352,1.51,0.00358,0.106,7.07,1.46,19.5,2647.73,4670214.00,5499892.50,2048773057.00,18980429.00,1220650.97,4981978.40,245536.00
1589100264286,64880,0.352,1.52,0.00357,0.107,7.05,1.452,19.5,2647.30,4667857.00,5483170.70,2053275893.00,18983435.00,1220607.24,4989182.60,245413.94
1589100564252,64800,0.352,1.51,0.00359,0.106,7.05,1.455,19.2,2639.39,4564393.00,5484654.80,2059064600.00,19023803.00,1208521.14,4975359.60,245455.68
1589100864461,64700,0.352,1.51,0.00359,0.106,7.07,1.457,19.13,2633.24,4501193.00,5452534.00,2069636499.00,18970379.00,1205795.06,4943360.60,245947.80
1589101163910,64512,0.351,1.51,0.00359,0.107,7.1,1.468,19.13,2627.81,4631641.00,5450031.40,2070412295.00,18978078.00,1203403.27,4954991.90,245874.58
1589101291627,64666,0.357,1.51,0.0036,0.107,7.1,1.468,19.13,2620.23,4631781.00,5447487.50,2068990129.00,18978078.00,1197116.17,4950579.50,245570.87
1589101464376,64306,0.357,1.5,0.00358,0.106,7.1,1.457,19.13,2621.26,4631781.00,5448663.00,2069923983.00,19168966.00,1187369.96,4951082.40,243957.64
1589102004381,63750,0.356,1.5,0.00358,0.107,7.09,1.456,19.15,2616.31,4631554.00,5443645.60,2081571333.00,19123094.00,1180610.90,4974015.90,243487.02
1589102545313,64441,0.356,1.5,0.00358,0.106,7.06,1.442,19.15,2609.06,4766757.00,5472727.60,2086999552.00,19263489.00,1178695.52,5001206.40,242107.73
1589103085225,64230,0.353,1.48,0.00357,0.106,7.06,1.445,19.15,2609.56,4722736.00,5420825.30,2076002861.00,19291248.00,1179047.74,4998278.70,238366.37
1589103383552,64300,0.353,1.48,0.00357,0.105,7.04,1.438,19.15,2603.94,4733605.00,5439433.70,2072127193.00,19291843.00,1175911.31,5002383.10,226709.32
1589103625102,64350,0.353,1.48,0.00356,0.106,7.01,1.445,19.15,2601.13,4733605.00,5437867.50,2068582298.00,19357212.00,1173889.03,5006127.90,219272.49
1589103860219,64212,0.353,1.48,0.00357,0.106,7.01,1.447,19.29,2599.51,4740719.00,5432837.30,2065015188.00,19341678.00,1173889.03,5014345.30,216432.31
1589104003589,64300,0.353,1.48,0.00357,0.106,7,1.447,19.12,2597.83,4740581.00,5429118.20,2070373413.00,19345898.00,1177037.46,5014285.30,213907.75
1589104163749,64240,0.353,1.48,0.00359,0.106,7,1.456,19.12,2596.74,4740581.00,5429062.20,2065650835.00,19344223.00,1174264.76,5007580.90,212841.49
1589104465562,64275,0.353,1.48,0.00357,0.105,7.02,1.456,19.12,2596.94,4691160.00,5422100.40,2063916873.00,19347210.00,1173043.05,5000402.80,211083.71
1589104737976,64300,0.353,1.49,0.00357,0.105,7.02,1.456,19.29,2593.85,4676015.00,5409193.40,2061661894.00,19210225.00,1172851.76,4950505.50,208517.91
1589105065320,63900,0.347,1.46,0.00354,0.106,7.08,1.44,19.24,2603.48,4689700.00,5423581.80,2074387809.00,19260660.00,1177036.25,4953794.20,209831.17
1589105364155,63997,0.347,1.47,0.00353,0.106,7,1.44,19.06,2599.57,4684713.00,5411666.50,2069862617.00,18807878.00,1176805.28,4964825.10,210123.96
1589105664073,64100,0.345,1.48,0.00354,0.105,7.05,1.449,19.06,2597.46,4740828.00,5411271.20,2070539059.00,18800211.00,1156228.87,4954249.70,208813.19
1589105964098,64000,0.347,1.46,0.00353,0.105,7.01,1.448,19.42,2592.17,4745363.00,5403651.30,2068068103.00,18816832.00,1144641.84,4942290.70,208337.66
1589106264531,63800,0.345,1.47,0.00353,0.104,7,1.445,19.1,2591.07,4675985.00,5345840.20,2067337759.00,18783116.00,1136876.54,4930974.10,208989.70
1589106564275,63739,0.347,1.47,0.00354,0.105,7,1.444,19.1,2583.22,4700973.00,5330881.00,2065436309.00,18859306.00,1139728.02,4914349.40,207227.72
1589106864171,63750.1,0.347,1.47,0.00353,0.105,7.01,1.446,19.36,2567.03,4656119.00,5316775.30,2062080002.00,18859306.00,1134265.11,4910529.90,206673.31
1589107163913,64010,0.352,1.46,0.00356,0.105,7.01,1.454,19.36,2567.73,4670283.00,5335331.30,2062909789.00,18757590.00,1135376.93,4899181.90,203352.38
1589107463816,63999,0.352,1.46,0.00353,0.105,7.01,1.45,19.36,2549.26,4658364.00,5328376.30,2055593872.00,18747545.00,1130200.03,4903438.80,201865.10
1589107764209,63900,0.352,1.47,0.00356,0.106,7.05,1.45,19.36,2545.55,4629924.00,5324983.80,2055347414.00,18745694.00,1129695.80,4913966.50,201639.34
1589108064300,63900,0.352,1.47,0.00353,0.106,7.01,1.441,19.38,2543.15,4662852.00,5325538.20,2060138239.00,18759417.00,1128204.95,4919575.00,201041.78
1589108364393,63900,0.352,1.47,0.00354,0.105,7,1.45,19.42,2535.57,4665660.00,5321844.80,2070892238.00,18761338.00,1130214.66,4926555.00,201620.33
1589108904290,63849,0.352,1.47,0.00353,0.105,7.01,1.456,19.42,2532.38,4648175.00,5314925.20,2067130083.00,18785115.00,1126414.16,4928796.70,199868.54
1589109444227,63715,0.352,1.47,0.00353,0.106,7.05,1.443,19.42,2535.02,4645730.00,5308825.40,2074857753.00,18780319.00,1131580.41,4924046.50,199868.54
1589109985380,63650,0.348,1.47,0.00355,0.106,7.04,1.441,19.42,2530.79,4627821.00,5274955.80,2063142745.00,18771738.00,1125970.57,4880474.30,195289.92
1589110196801,63750,0.348,1.46,0.00352,0.106,7.04,1.446,19.42,2527.02,4603188.00,5260793.40,2061024010.00,18748369.00,1111413.46,4877391.70,194620.42
1589110318296,63519,0.348,1.46,0.00352,0.105,7.04,1.44,19.42,2516.22,4570681.00,5200075.90,2053703171.00,18921943.00,1110891.56,4827871.90,193880.10
1589110439745,63500,0.348,1.46,0.00351,0.106,7.04,1.445,19.4,2513.88,4565834.00,5191198.70,2044924936.00,18895875.00,1109561.37,4824180.50,192981.84
1589110562380,63400,0.348,1.47,0.00351,0.106,7.04,1.445,19.4,2509.77,4565284.00,5165367.60,2038406653.00,18887394.00,1109433.63,4803671.00,192831.63
1589110763687,63400,0.347,1.47,0.0035,0.105,7.01,1.44,19.4,2504.01,4562465.00,5155576.00,2047201389.00,18671637.00,1110258.15,4800530.40,192822.62
1589111064500,63260,0.347,1.4,0.00346,0.105,7,1.44,19.4,2504.67,4555218.00,5180537.10,2041600831.00,17843695.00,1111890.58,4792422.90,191621.97
1589111364239,63077,0.347,1.45,0.00346,0.105,6.99,1.438,19.14,2497.13,4541098.00,5175438.00,2036138075.00,17847080.00,1119955.66,4748038.80,191856.91
1589111664739,63122,0.347,1.44,0.00347,0.105,6.98,1.43,19.14,2493.55,4525159.00,5129362.00,2041087799.00,17831191.00,1127186.66,4766554.50,192339.79
1589111963832,63222,0.347,1.46,0.00347,0.105,6.99,1.439,19.14,2482.09,4517026.00,5111932.60,2034582705.00,17780431.00,1117069.26,4766491.20,192339.79
1589112263696,63155,0.347,1.45,0.00347,0.104,6.94,1.434,19.4,2477.63,4521970.00,5112767.20,2019340201.00,18204519.00,1118804.22,4766238.40,192313.11
1589112564224,63479,0.347,1.45,0.00347,0.106,6.95,1.433,19.3,2475.40,4504838.00,5125790.80,2020851487.00,17954937.00,1118838.57,4754633.60,192204.41
1589112864332,63385,0.347,1.45,0.00349,0.105,6.94,1.433,19.21,2473.01,4504838.00,5108599.90,2018556933.00,16664365.00,1123415.45,4756702.70,192575.27
1589113164327,63298,0.344,1.44,0.00346,0.104,6.95,1.439,19.41,2471.18,4487412.00,5107039.50,2024449975.00,16107613.00,1123444.35,4762813.00,192421.27
1589113464348,63500,0.344,1.46,0.00346,0.105,6.96,1.434,19.41,2472.80,4475109.00,5094415.60,2025473021.00,16104843.00,1122577.28,4685956.80,192042.55
1589113764367,63598,0.347,1.44,0.00344,0.105,6.96,1.437,19.18,2468.62,4472649.00,5094939.20,2024489637.00,15970348.00,1123067.60,4687093.10,191793.75
1589114064702,63462,0.345,1.46,0.00346,0.103,6.97,1.437,19.17,2468.43,4456044.00,5114150.30,2024090700.00,16012073.00,1119055.48,4682845.60,191777.97
1589114365111,63699,0.345,1.46,0.00345,0.104,6.96,1.432,19.16,2466.95,4445108.00,5113939.40,2024536104.00,16006218.00,1121134.04,4668470.70,191603.30
1589114664338,63500,0.347,1.46,0.00343,0.105,6.95,1.439,19.1,2465.52,4438330.00,5109920.00,2021590404.00,16006428.00,1120895.09,4639629.80,187361.44
1589114963852,63450,0.345,1.46,0.00343,0.104,6.95,1.434,19.1,2465.30,4439046.00,5104764.60,2020256186.00,16151016.00,1121037.34,4639981.00,187225.72
1589115505386,63525,0.346,1.44,0.00342,0.105,6.94,1.437,19.06,2467.51,4434335.00,5105965.90,2022041700.00,16158029.00,1122698.33,4642250.50,187045.88
1589116045358,63492,0.345,1.44,0.00343,0.105,6.75,1.438,19.37,2470.85,4459808.00,4994611.40,2023975945.00,15984724.00,1142851.68,4651845.50,186889.44
1589116279126,63314,0.345,1.44,0.00343,0.104,6.91,1.434,19.11,2469.37,4473001.00,5002897.00,2019952622.00,15984584.00,1147337.44,4650719.40,189093.97
1589116400528,63315,0.344,1.44,0.00343,0.104,6.91,1.433,19.11,2470.81,4474867.00,5002797.00,2016825974.00,15989234.00,1147337.44,4650290.80,189093.97
1589116596803,63500,0.344,1.43,0.0034,0.103,6.94,1.439,19.33,2472.30,4472506.00,4988011.30,2012615062.00,15990478.00,1147516.52,4660730.70,189246.05
1589116763895,63371,0.344,1.43,0.00342,0.103,6.92,1.439,19.33,2469.29,4475506.00,4978978.40,2015106688.00,15991009.00,1147425.02,4661047.30,189376.76
1589116897112,63550,0.344,1.43,0.00341,0.103,6.95,1.434,19.11,2469.80,4475610.00,4979957.20,2016297014.00,15991009.00,1147553.91,4661757.90,189335.99
1589117018194,63400,0.345,1.43,0.0034,0.103,6.95,1.434,19.11,2468.55,4475757.00,4944439.30,2016447402.00,15989846.00,1147553.91,4660562.80,189239.88
1589117150706,63550,0.345,1.45,0.00342,0.103,6.92,1.434,19.11,2468.76,4475757.00,4888728.70,2017925158.00,15999800.00,1147554.91,4660499.80,188843.53
1589117310641,63899,0.345,1.45,0.00343,0.104,6.95,1.44,19.11,2472.27,4472438.00,4763762.60,2017027424.00,15999770.00,1148789.62,4624790.10,187606.81
1589117442239,63825,0.345,1.45,0.00343,0.103,6.98,1.437,19.09,2473.24,4471426.00,4755229.90,2017669739.00,16008400.00,1149338.12,4622617.20,186970.51
1589117590245,63789,0.345,1.44,0.00345,0.103,6.94,1.444,19.09,2476.75,4465838.00,4701386.10,2001257405.00,16008400.00,1152078.41,4606108.50,185988.01
1589117750434,63780,0.345,1.44,0.00342,0.103,6.95,1.448,19.09,2475.01,4465838.00,4699542.20,1985965743.00,16008400.00,1152807.25,4601100.60,185601.50
1589117910191,63645,0.344,1.44,0.00342,0.104,6.99,1.444,19.09,2476.66,4458779.00,4697806.40,1967606323.00,16019875.00,1159915.92,4613198.80,185601.50
1589118052049,63700,0.344,1.44,0.00342,0.105,6.99,1.444,19.09,2474.10,4449559.00,4697762.30,1964697971.00,16029328.00,1160377.41,4612674.40,185216.03
1589118221333,63782,0.344,1.45,0.00344,0.105,7,1.442,19.34,2469.99,4449559.00,4686057.60,1963500538.00,16029328.00,1160512.14,4607848.40,183783.19
1589118390949,63778,0.344,1.45,0.00344,0.105,7.02,1.451,19.36,2466.32,4450431.00,4680756.90,1964108904.00,15829328.00,1161763.43,4608665.00,184028.61
1589118547073,63606,0.344,1.45,0.00344,0.105,7.07,1.45,19.36,2466.96,4450431.00,4669245.60,1960985185.00,15829328.00,1163993.14,4613720.30,183973.13
1589118713847,63825,0.344,1.44,0.00345,0.105,7.03,1.444,19.14,2470.20,4450438.00,4658988.80,1963190295.00,15829445.00,1164452.17,4614364.20,184234.36
1589118863598,63712,0.344,1.44,0.00346,0.105,7.05,1.444,19.35,2472.79,4448410.00,4618363.70,1962187598.00,15829710.00,1165527.97,4614338.10,184391.03
1589119021267,63920,0.344,1.45,0.00346,0.104,7.07,1.445,19.35,2470.21,4447814.00,4626773.90,1963087598.00,15829830.00,1173937.71,4613760.30,184289.71
1589119163799,63920,0.344,1.45,0.00345,0.105,7.04,1.443,19.35,2467.88,4445792.00,4619759.30,1962834758.00,15954203.00,1170063.92,4613791.90,184299.99
1589119305373,63800,0.347,1.45,0.00345,0.105,7.06,1.443,19.35,2463.69,4446699.00,4577473.10,1961879615.00,15927526.00,1170339.16,4612715.00,184265.75
1589119463517,63750,0.344,1.45,0.00343,0.105,7.07,1.443,19.35,2461.63,4407507.00,4573463.40,1957925570.00,15927526.00,1177324.11,4611261.50,184265.08
1589119621132,63800,0.344,1.46,0.00343,0.104,7.02,1.449,19.35,2461.45,4404838.00,4581692.30,1959158680.00,16078379.00,1176351.51,4608156.20,183662.86
1589119764083,63730,0.347,1.46,0.00343,0.106,7.06,1.45,19.35,2461.63,4403175.00,4577389.50,1959635480.00,16176092.00,1168224.30,4614636.50,183662.86
1589119925024,63752,0.347,1.46,0.00345,0.106,7.06,1.438,19.33,2463.29,4401620.00,4576192.80,1960251219.00,16176447.00,1167620.34,4621717.50,183460.37
1589120063764,63835,0.347,1.46,0.00345,0.105,7.03,1.438,19.33,2462.76,4400618.00,4575326.80,1959269406.00,15991655.00,1165461.74,4619626.90,183219.85
1589120185027,63835,0.347,1.46,0.00345,0.105,7.08,1.438,19.33,2464.72,4357125.00,4556311.80,1955548590.00,15963255.00,1166923.84,4616751.40,183219.85
1589120354489,63790,0.347,1.45,0.00342,0.105,7.03,1.438,19.04,2464.39,4357115.00,4519607.70,1952227184.00,15721876.00,1167010.74,4613053.00,183224.51
1589120514303,63761,0.347,1.45,0.00342,0.105,7.05,1.438,19.04,2464.06,4357105.00,4519607.70,1950431461.00,15724733.00,1167569.08,4610577.80,183224.51
1589120663649,63650,0.347,1.44,0.00345,0.105,7.05,1.449,19.04,2464.97,4358105.00,4507558.70,1947866746.00,15724564.00,1166260.71,4612380.60,183224.51
1589120835480,63666,0.347,1.44,0.00345,0.104,7.07,1.437,19.3,2465.34,4358095.00,4503037.50,1947866746.00,15761917.00,1173516.55,4626737.70,183276.32
1589120964730,63780,0.347,1.44,0.00345,0.105,7.11,1.44,19.3,2464.94,4353694.00,4508488.30,1948107555.00,15762865.00,1191434.69,4626910.50,183276.32
1589121170747,63780,0.347,1.43,0.00345,0.105,7.17,1.435,19.3,2464.74,4353694.00,4508469.10,1948081071.00,15765722.00,1194369.45,4657898.70,183269.01
1589121349986,63657,0.347,1.43,0.00344,0.104,7.15,1.433,19.1,2464.58,4353694.00,4508941.80,1948655574.00,15765833.00,1215721.21,4660152.70,183272.96
1589121563856,63667,0.347,1.44,0.00346,0.104,7.12,1.433,19.06,2466.76,4353524.00,4508791.20,1943196222.00,15765833.00,1219172.42,4659509.30,185008.93
1589121901625,63605,0.344,1.44,0.00344,0.104,7.1,1.434,19.06,2463.58,4353579.00,4511414.70,1931449212.00,15756376.00,1226185.06,4661467.40,184975.66
1589122023061,63601,0.344,1.44,0.00344,0.104,7.1,1.44,19.06,2462.33,4353579.00,4513544.20,1929670022.00,15755344.00,1226204.98,4660505.50,184975.66
1589122144157,63650,0.344,1.44,0.00344,0.104,7.09,1.44,19.06,2460.05,4297237.00,4513454.20,1929309200.00,15755344.00,1225101.15,4660390.70,184975.66
1589122348299,63600,0.346,1.44,0.00344,0.104,7.15,1.44,19.06,2457.43,4301797.00,4509526.40,1929004104.00,15755344.00,1228171.58,4660460.10,184975.66
1589122470089,63522,0.346,1.43,0.00344,0.105,7.1,1.437,19.06,2458.19,4301768.00,4513022.60,1930749436.00,15757772.00,1234483.58,4666090.40,184975.66
1589122624908,63200,0.344,1.43,0.00344,0.105,7.09,1.426,19.06,2468.32,4305230.00,4516705.40,1928087564.00,15757772.00,1237515.29,4692706.80,184966.58
1589122764092,63380,0.343,1.43,0.00341,0.104,7.08,1.429,19.06,2468.66,4321265.00,4527282.20,1935470096.00,15829250.00,1237661.55,4696251.00,184839.41
1589122934585,63261,0.339,1.43,0.00341,0.103,7.04,1.429,19.06,2471.70,4339078.00,4530997.90,1935451053.00,15866801.00,1247412.72,4696151.00,184839.41
